room_type,meal_type,segment,lead_time,price,id,adults,children,weekends,weekdays,repeat,requests,arrival_month,booking_status
0.0,0.0,2.0,18.0,65.0,347,1,0,0,1,1,1,10.0,0
0.0,0.0,4.0,31.0,64.67,348,2,0,2,5,0,1,11.0,0
0.0,0.0,3.0,6.0,85.0,349,2,0,2,1,0,0,8.0,0
0.0,0.0,3.0,148.0,67.0,350,2,0,1,4,0,0,12.0,0
0.0,3.0,4.0,63.0,118.33,351,2,0,0,3,0,3,11.0,0
1.0,0.0,4.0,178.0,94.62,352,2,0,0,3,0,0,8.0,1
0.0,0.0,3.0,151.0,71.0,353,1,0,0,4,0,0,1.0,0
0.0,0.0,4.0,93.0,72.25,354,2,0,1,3,0,2,12.0,0
0.0,0.0,4.0,102.0,86.4,355,1,0,0,2,0,2,12.0,1
0.0,0.0,3.0,58.0,72.25,356,2,0,2,3,0,1,8.0,0
0.0,0.0,4.0,57.0,99.88,357,2,0,2,1,0,1,10.0,0
1.0,0.0,4.0,58.0,76.5,358,2,0,0,2,0,2,8.0,1
0.0,0.0,4.0,245.0,99.88,359,2,0,2,5,0,0,9.0,1
0.0,0.0,3.0,49.0,80.75,360,2,0,0,2,0,0,6.0,0
0.0,0.0,3.0,71.0,120.0,361,1,0,0,3,0,0,6.0,0
0.0,0.0,3.0,44.0,75.0,362,2,0,0,3,0,0,2.0,0
0.0,3.0,3.0,2.0,63.75,363,2,0,2,3,0,0,6.0,0
0.0,0.0,4.0,147.0,106.25,364,2,1,2,5,0,2,6.0,0
3.0,0.0,4.0,0.0,223.0,365,2,0,0,1,0,0,5.0,1
0.0,3.0,4.0,44.0,67.5,366,2,0,0,2,0,0,2.0,1
0.0,0.0,4.0,116.0,59.5,367,2,0,2,2,0,0,3.0,1
3.0,0.0,4.0,11.0,126.0,368,2,0,2,1,0,1,5.0,0
0.0,0.0,4.0,129.0,99.88,369,2,0,0,1,0,1,8.0,0
1.0,0.0,4.0,13.0,85.29,370,2,0,2,5,0,1,8.0,1
0.0,0.0,3.0,186.0,80.75,371,2,0,2,2,0,0,9.0,0
0.0,0.0,4.0,20.0,93.0,372,2,0,2,1,0,2,2.0,0
0.0,0.0,4.0,12.0,95.0,373,1,0,1,3,0,0,2.0,0
0.0,0.0,4.0,10.0,80.75,374,2,0,1,1,0,0,12.0,0
0.0,3.0,3.0,102.0,59.5,375,2,0,1,2,0,0,11.0,1
3.0,0.0,2.0,7.0,94.0,376,1,0,1,0,0,0,8.0,0
0.0,0.0,4.0,26.0,124.0,377,2,0,2,1,0,3,9.0,0
3.0,0.0,4.0,106.0,90.95,378,2,0,2,2,0,1,4.0,0
0.0,1.0,3.0,320.0,115.0,379,2,0,0,2,0,1,8.0,1
0.0,0.0,4.0,0.0,69.0,380,1,0,3,7,1,1,11.0,0
0.0,3.0,4.0,13.0,81.0,381,2,0,0,2,0,0,3.0,0
0.0,0.0,4.0,15.0,103.44,382,2,0,0,3,0,0,4.0,1
0.0,0.0,3.0,270.0,80.0,383,2,0,0,4,0,0,4.0,0
0.0,0.0,4.0,102.0,89.25,384,2,0,1,2,0,0,10.0,0
0.0,1.0,3.0,102.0,87.0,385,1,0,0,2,0,0,10.0,0
0.0,0.0,2.0,1.0,65.0,386,1,0,0,1,0,0,9.0,0
0.0,0.0,3.0,78.0,95.0,387,2,0,0,3,0,1,9.0,0
0.0,0.0,3.0,112.0,100.0,388,2,0,0,2,0,0,6.0,0
0.0,1.0,3.0,273.0,109.0,389,2,0,0,2,0,0,7.0,1
0.0,0.0,4.0,25.0,129.0,390,1,0,1,2,0,2,10.0,0
0.0,3.0,4.0,72.0,79.65,391,2,0,2,2,0,0,10.0,1
0.0,0.0,4.0,93.0,76.5,392,2,0,2,3,0,2,8.0,1
0.0,0.0,4.0,91.0,99.88,393,2,0,0,1,0,0,7.0,0
0.0,3.0,4.0,24.0,99.88,394,2,0,2,0,0,1,9.0,0
0.0,0.0,2.0,5.0,66.0,395,1,0,2,0,1,0,2.0,0
0.0,3.0,4.0,6.0,88.0,396,1,0,0,1,0,0,12.0,0
0.0,0.0,4.0,57.0,135.9,397,2,0,0,2,0,1,8.0,0
0.0,1.0,4.0,14.0,0.0,398,1,0,0,2,0,0,9.0,0
0.0,0.0,4.0,12.0,75.2,399,1,0,0,1,0,0,12.0,0
0.0,3.0,4.0,5.0,73.15,400,1,0,1,0,0,0,11.0,0
0.0,0.0,2.0,99.0,81.0,401,1,0,0,1,0,0,2.0,0
0.0,0.0,4.0,97.0,109.81,402,2,0,2,5,0,1,4.0,0
0.0,0.0,4.0,56.0,85.85,403,2,0,1,5,0,1,3.0,1
3.0,0.0,4.0,60.0,123.3,404,2,0,1,1,0,1,9.0,1
0.0,3.0,4.0,8.0,85.35,405,1,0,2,1,0,1,10.0,0
3.0,0.0,4.0,198.0,159.3,406,3,0,0,3,0,1,9.0,1
0.0,1.0,3.0,163.0,72.25,407,2,0,4,6,0,1,8.0,0
0.0,0.0,4.0,19.0,117.81,408,1,0,1,2,0,1,9.0,0
0.0,0.0,3.0,20.0,80.0,409,2,0,1,2,0,0,11.0,0
0.0,0.0,3.0,3.0,98.8,410,1,0,1,1,0,0,9.0,0
3.0,0.0,3.0,1.0,51.5,411,2,0,2,1,0,0,2.0,0
3.0,0.0,4.0,30.0,79.6,412,2,0,2,0,0,1,1.0,0
0.0,0.0,3.0,118.0,110.0,413,1,0,1,1,0,0,6.0,0
0.0,1.0,4.0,386.0,115.0,414,2,0,2,0,0,1,10.0,1
0.0,3.0,4.0,186.0,102.6,415,2,0,2,2,0,2,9.0,1
0.0,0.0,4.0,304.0,89.0,416,2,0,0,3,0,0,11.0,1
3.0,0.0,3.0,2.0,55.0,417,1,0,0,1,0,0,3.0,0
3.0,0.0,3.0,12.0,75.0,418,1,0,1,2,0,0,10.0,0
5.0,0.0,4.0,9.0,201.0,419,2,2,1,0,0,3,8.0,0
3.0,1.0,4.0,183.0,187.5,420,3,0,0,5,0,0,8.0,1
0.0,0.0,1.0,79.0,37.33,421,2,0,0,3,0,1,7.0,0
0.0,0.0,4.0,256.0,100.75,422,2,0,2,3,0,0,10.0,1
0.0,0.0,4.0,97.0,96.3,423,2,0,0,2,0,1,4.0,0
0.0,0.0,4.0,175.0,112.63,424,2,0,0,4,0,0,8.0,1
0.0,3.0,4.0,69.0,57.52,425,1,0,0,1,0,1,10.0,0
0.0,0.0,3.0,10.0,95.0,426,2,0,0,1,0,1,9.0,0
0.0,0.0,3.0,0.0,62.8,427,2,0,2,3,0,0,12.0,0
0.0,1.0,3.0,122.0,86.0,428,1,0,2,1,0,0,3.0,0
0.0,0.0,4.0,11.0,95.48,429,2,0,0,3,0,1,3.0,0
0.0,3.0,4.0,67.0,125.1,430,2,0,0,1,0,1,8.0,0
0.0,0.0,4.0,42.0,106.8,431,3,0,0,3,0,1,11.0,0
0.0,1.0,3.0,4.0,109.0,432,2,0,2,1,0,0,1.0,0
0.0,0.0,2.0,4.0,59.0,433,1,0,1,0,0,0,1.0,0
0.0,3.0,4.0,133.0,88.5,434,2,0,1,2,0,0,4.0,1
0.0,0.0,4.0,74.0,55.24,435,2,0,1,4,0,0,2.0,0
0.0,0.0,4.0,2.0,102.7,436,1,0,0,1,0,0,8.0,0
0.0,3.0,4.0,135.0,94.5,437,2,0,2,0,0,2,5.0,0
0.0,0.0,3.0,128.0,105.4,438,3,0,0,3,0,1,5.0,0
0.0,3.0,4.0,0.0,89.0,439,2,0,1,0,0,0,5.0,0
0.0,3.0,4.0,6.0,81.0,440,2,0,1,0,0,0,8.0,0
0.0,0.0,2.0,38.0,85.0,441,2,0,0,2,0,0,12.0,0
3.0,0.0,4.0,20.0,156.0,442,1,0,0,1,0,0,5.0,1
0.0,0.0,4.0,240.0,90.95,443,2,0,1,3,0,2,10.0,0
0.0,0.0,4.0,34.0,74.8,444,1,0,2,5,0,2,11.0,1
0.0,0.0,3.0,79.0,75.0,445,2,0,0,2,0,0,11.0,0
3.0,0.0,4.0,126.0,125.45,446,2,1,2,3,0,2,5.0,0
0.0,0.0,4.0,4.0,88.0,447,1,0,0,1,0,1,12.0,0
0.0,0.0,4.0,31.0,125.1,448,2,0,0,1,0,1,10.0,0
3.0,0.0,3.0,2.0,75.0,449,2,0,2,1,0,0,9.0,0
0.0,3.0,4.0,35.0,84.24,450,2,0,0,2,0,0,6.0,1
3.0,0.0,4.0,147.0,127.93,451,3,0,2,2,0,1,7.0,0
0.0,0.0,3.0,188.0,130.0,452,1,0,0,2,0,0,6.0,1
3.0,0.0,4.0,176.0,137.7,453,3,0,0,3,0,2,8.0,1
0.0,0.0,2.0,0.0,65.0,454,1,0,1,0,0,0,5.0,0
5.0,0.0,4.0,22.0,206.0,455,3,0,1,3,0,2,6.0,0
0.0,0.0,4.0,31.0,135.9,456,2,0,0,2,0,1,7.0,1
3.0,0.0,4.0,73.0,149.4,457,2,0,1,3,0,1,9.0,1
0.0,3.0,4.0,2.0,98.0,458,2,0,0,2,0,0,3.0,0
0.0,0.0,3.0,83.0,75.0,459,2,0,2,0,0,0,12.0,0
6.0,0.0,2.0,8.0,101.0,460,1,0,0,1,0,0,2.0,0
0.0,0.0,4.0,11.0,80.3,461,2,0,0,2,0,1,1.0,0
0.0,3.0,4.0,192.0,94.5,462,2,0,0,2,0,0,8.0,1
3.0,0.0,4.0,39.0,130.9,463,3,0,2,8,0,2,12.0,0
0.0,0.0,4.0,188.0,130.0,464,1,0,0,2,0,0,6.0,1
0.0,3.0,4.0,64.0,70.46,465,2,0,6,13,0,0,3.0,1
0.0,0.0,4.0,39.0,96.3,466,2,0,0,1,0,2,10.0,0
3.0,0.0,4.0,47.0,119.52,467,2,0,2,2,0,0,9.0,0
0.0,1.0,3.0,58.0,109.0,468,2,0,0,2,0,0,9.0,0
0.0,0.0,4.0,27.0,195.5,469,2,1,1,1,0,2,8.0,0
0.0,1.0,3.0,256.0,115.0,470,2,0,0,2,0,1,6.0,1
0.0,0.0,4.0,304.0,89.0,471,2,0,0,3,0,0,11.0,1
0.0,0.0,3.0,267.0,95.0,472,2,0,1,2,0,0,9.0,1
0.0,3.0,4.0,33.0,120.6,473,1,0,1,0,0,1,10.0,0
0.0,0.0,4.0,47.0,86.35,474,2,0,2,2,0,1,3.0,0
0.0,0.0,4.0,54.0,117.9,475,2,0,2,1,0,0,7.0,1
0.0,0.0,3.0,95.0,99.88,476,2,0,1,2,0,0,5.0,0
0.0,0.0,4.0,89.0,87.3,477,2,0,0,2,0,1,4.0,0
3.0,0.0,4.0,104.0,150.3,478,3,0,0,4,0,0,8.0,1
0.0,0.0,4.0,156.0,106.89,479,2,0,2,6,0,1,8.0,1
0.0,0.0,3.0,213.0,130.0,480,2,0,0,3,0,0,6.0,1
0.0,3.0,4.0,44.0,66.29,481,2,0,2,5,0,1,2.0,0
0.0,0.0,4.0,86.0,90.95,482,2,0,1,3,0,1,4.0,0
3.0,0.0,4.0,78.0,108.45,483,2,0,0,4,0,1,4.0,0
3.0,0.0,4.0,58.0,140.4,484,2,0,0,3,0,1,5.0,0
3.0,0.0,4.0,170.0,112.2,485,2,0,2,3,0,1,8.0,1
0.0,3.0,4.0,4.0,67.5,486,2,0,1,1,0,0,1.0,0
0.0,1.0,3.0,131.0,94.5,487,2,0,2,1,0,0,8.0,1
0.0,3.0,4.0,19.0,115.0,488,3,0,0,1,0,0,3.0,1
0.0,3.0,4.0,58.0,84.43,489,2,0,2,4,0,0,5.0,1
0.0,3.0,4.0,0.0,129.0,490,2,0,0,1,0,1,6.0,0
0.0,0.0,3.0,275.0,90.0,491,2,0,1,4,0,0,10.0,1
0.0,0.0,4.0,16.0,111.75,492,2,0,1,3,0,1,10.0,0
0.0,0.0,3.0,146.0,95.0,493,2,0,2,0,0,0,4.0,1
0.0,3.0,4.0,35.0,73.1,494,2,0,0,2,0,0,3.0,1
3.0,0.0,4.0,20.0,70.42,495,2,0,1,2,0,0,12.0,0
0.0,0.0,3.0,191.0,99.88,496,2,0,1,2,0,0,6.0,1
0.0,0.0,4.0,36.0,99.88,497,2,0,2,6,0,1,12.0,0
0.0,0.0,4.0,105.0,114.3,498,2,0,1,3,0,1,7.0,0
0.0,0.0,0.0,10.0,110.0,499,1,0,0,1,0,0,9.0,1
0.0,0.0,4.0,6.0,87.27,500,2,0,1,2,0,1,10.0,0
0.0,0.0,4.0,167.0,96.3,501,1,0,1,2,0,0,8.0,1
3.0,0.0,4.0,138.0,142.2,502,3,0,0,2,0,0,8.0,1
6.0,0.0,4.0,3.0,185.57,503,3,0,0,2,0,0,4.0,0
0.0,0.0,3.0,275.0,90.0,504,2,0,1,4,0,0,10.0,1
0.0,0.0,4.0,33.0,149.0,505,2,1,0,4,0,1,10.0,1
0.0,0.0,3.0,290.0,72.0,506,2,0,1,2,0,0,6.0,1
3.0,0.0,4.0,246.0,104.55,507,3,0,1,3,0,0,12.0,0
0.0,3.0,4.0,75.0,90.0,508,2,0,2,0,0,0,4.0,0
0.0,3.0,4.0,12.0,55.72,509,2,0,2,2,0,0,2.0,0
0.0,0.0,4.0,14.0,91.0,510,2,0,2,2,0,1,2.0,1
0.0,0.0,3.0,7.0,58.0,511,2,0,0,3,0,0,12.0,0
0.0,0.0,3.0,4.0,55.0,512,2,0,1,2,0,0,11.0,0
0.0,3.0,4.0,177.0,84.39,513,2,0,2,5,0,0,8.0,1
0.0,0.0,4.0,176.0,108.9,514,2,0,0,2,0,0,10.0,1
0.0,0.0,4.0,5.0,167.0,515,2,0,1,0,0,0,8.0,1
0.0,0.0,4.0,308.0,78.3,516,2,0,0,3,0,1,11.0,1
0.0,1.0,3.0,88.0,112.2,517,2,0,1,1,0,0,10.0,0
0.0,0.0,2.0,4.0,80.0,518,2,0,0,1,0,0,2.0,1
0.0,3.0,4.0,188.0,80.75,519,2,0,2,5,0,1,7.0,0
3.0,0.0,4.0,46.0,96.16,520,2,0,3,5,0,1,3.0,1
0.0,0.0,2.0,9.0,67.0,521,1,0,0,2,1,1,10.0,0
3.0,1.0,4.0,9.0,194.0,522,2,0,1,3,0,2,6.0,0
0.0,0.0,2.0,0.0,75.0,523,2,0,1,0,1,0,10.0,0
0.0,0.0,4.0,235.0,105.3,524,2,0,1,1,0,2,8.0,1
3.0,0.0,3.0,96.0,82.45,525,2,0,0,2,0,0,8.0,0
0.0,0.0,4.0,135.0,79.72,526,2,0,1,4,0,1,5.0,1
0.0,0.0,3.0,101.0,80.0,527,2,0,1,2,0,0,4.0,1
0.0,0.0,3.0,212.0,78.0,528,2,0,2,3,0,1,5.0,0
0.0,0.0,3.0,28.0,75.0,529,2,0,0,1,0,2,9.0,0
0.0,0.0,3.0,13.0,75.0,530,1,0,1,0,0,0,3.0,0
0.0,0.0,4.0,306.0,104.4,531,2,0,2,1,0,3,8.0,0
1.0,3.0,4.0,51.0,83.3,532,2,0,1,3,0,1,3.0,0
0.0,0.0,3.0,177.0,99.88,533,2,0,1,2,0,0,10.0,0
0.0,3.0,4.0,17.0,142.54,534,2,0,2,2,0,0,11.0,0
3.0,0.0,4.0,45.0,151.2,535,3,0,0,3,0,2,8.0,0
0.0,0.0,4.0,244.0,94.5,536,2,1,0,2,0,2,12.0,1
0.0,0.0,4.0,100.0,136.0,537,2,0,1,3,0,1,5.0,0
0.0,0.0,4.0,41.0,99.88,538,1,0,0,1,0,0,3.0,1
0.0,0.0,2.0,99.0,81.0,539,1,0,0,1,0,0,2.0,0
0.0,0.0,3.0,192.0,95.0,540,1,0,0,2,0,0,6.0,0
3.0,0.0,4.0,24.0,157.0,541,3,0,0,2,0,0,6.0,1
0.0,0.0,4.0,29.0,129.0,542,1,0,0,2,0,1,10.0,1
0.0,0.0,4.0,18.0,99.88,543,2,0,0,3,0,2,9.0,0
0.0,0.0,4.0,104.0,91.48,544,2,0,0,4,0,1,10.0,0
0.0,3.0,4.0,4.0,133.33,545,1,0,1,2,0,2,10.0,0
3.0,0.0,4.0,34.0,122.4,546,2,0,2,1,0,0,6.0,1
0.0,3.0,4.0,64.0,99.88,547,2,0,0,2,0,2,1.0,0
0.0,0.0,4.0,1.0,85.0,548,1,0,0,1,0,0,1.0,0
0.0,0.0,4.0,138.0,71.67,549,2,0,2,2,0,1,7.0,0
0.0,3.0,4.0,58.0,118.5,550,2,0,0,2,0,1,8.0,0
0.0,3.0,4.0,28.0,104.5,551,2,0,0,4,0,2,8.0,0
0.0,0.0,3.0,164.0,100.0,552,1,0,0,2,0,0,10.0,0
0.0,0.0,2.0,20.0,65.0,553,1,0,0,1,1,0,6.0,0
0.0,0.0,3.0,5.0,80.0,554,2,0,2,2,0,0,12.0,0
0.0,3.0,4.0,9.0,67.5,555,2,0,0,2,0,0,1.0,0
0.0,0.0,4.0,12.0,89.0,556,2,0,1,2,0,1,1.0,0
0.0,1.0,3.0,102.0,101.5,557,2,0,0,2,0,0,10.0,1
0.0,0.0,4.0,48.0,93.5,558,2,0,2,2,0,2,3.0,0
5.0,0.0,4.0,7.0,241.0,559,2,2,0,2,0,2,5.0,0
0.0,1.0,3.0,55.0,104.0,560,2,0,0,1,0,0,4.0,0
3.0,0.0,3.0,90.0,112.88,561,2,0,0,3,0,0,9.0,0
3.0,0.0,4.0,50.0,123.3,562,2,0,1,2,0,1,9.0,1
0.0,0.0,3.0,81.0,59.5,563,2,0,2,2,0,0,3.0,0
0.0,0.0,3.0,275.0,62.8,564,2,0,1,1,0,0,6.0,1
0.0,0.0,3.0,192.0,95.0,565,1,0,0,2,0,0,6.0,0
0.0,0.0,2.0,113.0,100.0,566,1,0,0,3,0,0,5.0,1
0.0,1.0,3.0,74.0,109.0,567,2,0,0,2,0,0,9.0,0
3.0,0.0,4.0,18.0,142.43,568,2,0,2,5,0,1,8.0,1
0.0,3.0,4.0,141.0,72.76,569,2,0,1,0,0,1,5.0,0
0.0,3.0,4.0,29.0,98.0,570,2,0,0,3,0,0,4.0,1
0.0,3.0,4.0,50.0,108.0,571,2,0,0,1,0,1,10.0,1
0.0,0.0,2.0,20.0,67.0,572,1,0,2,0,0,0,12.0,0
0.0,1.0,3.0,39.0,101.5,573,2,0,0,2,0,0,8.0,0
0.0,3.0,4.0,2.0,89.0,574,1,0,0,1,0,0,3.0,0
3.0,0.0,4.0,40.0,135.76,575,3,0,2,5,0,0,4.0,1
0.0,3.0,4.0,69.0,123.98,576,2,0,2,6,0,0,9.0,1
0.0,0.0,2.0,3.0,119.0,577,2,0,1,4,0,0,8.0,1
0.0,0.0,3.0,270.0,80.0,578,2,0,0,4,0,0,4.0,0
0.0,0.0,3.0,58.0,130.0,579,2,0,0,3,0,0,6.0,1
0.0,0.0,4.0,2.0,99.14,580,2,0,2,5,0,0,8.0,0
4.0,0.0,2.0,143.0,106.0,581,1,0,1,3,0,0,7.0,0
0.0,1.0,3.0,377.0,115.0,582,2,0,0,2,0,1,10.0,1
0.0,0.0,4.0,0.0,15.0,583,2,1,1,0,0,0,7.0,0
3.0,0.0,4.0,14.0,139.0,584,3,0,2,5,0,1,2.0,0
0.0,3.0,4.0,144.0,95.4,585,2,0,0,3,0,0,6.0,0
1.0,0.0,4.0,1.0,74.25,586,2,0,1,1,0,1,1.0,0
0.0,0.0,4.0,4.0,93.0,587,2,0,0,1,0,0,2.0,0
0.0,0.0,3.0,101.0,70.0,588,1,0,1,2,0,0,4.0,1
0.0,1.0,3.0,296.0,117.0,589,2,0,0,4,0,1,9.0,1
0.0,0.0,4.0,0.0,124.0,590,2,0,1,3,0,0,8.0,0
0.0,0.0,3.0,143.0,100.0,591,2,0,0,3,0,0,8.0,0
3.0,0.0,4.0,109.0,99.88,592,2,0,1,3,0,3,8.0,0
0.0,0.0,4.0,92.0,89.25,593,2,0,0,5,0,1,10.0,0
0.0,0.0,3.0,188.0,130.0,594,1,0,0,2,0,0,6.0,1
0.0,1.0,3.0,13.0,96.0,595,2,0,0,3,0,0,4.0,0
3.0,0.0,4.0,58.0,128.7,596,3,0,2,1,0,2,10.0,1
0.0,1.0,3.0,386.0,115.0,597,2,0,2,0,0,1,10.0,1
0.0,0.0,3.0,58.0,90.0,598,2,0,1,4,0,0,10.0,1
0.0,1.0,3.0,161.0,130.0,599,2,0,1,2,0,0,3.0,1
6.0,0.0,4.0,36.0,214.75,600,4,0,1,0,0,0,8.0,1
5.0,0.0,4.0,21.0,196.0,601,2,2,1,1,0,0,4.0,1
0.0,0.0,4.0,81.0,89.25,602,2,0,2,3,0,2,10.0,0
3.0,0.0,4.0,28.0,144.8,603,2,0,1,2,0,1,5.0,0
0.0,0.0,3.0,112.0,100.0,604,2,0,0,2,0,0,6.0,0
0.0,0.0,4.0,58.0,80.75,605,1,0,1,2,0,0,9.0,1
0.0,0.0,4.0,46.0,98.1,606,2,0,0,1,0,1,9.0,0
3.0,0.0,4.0,137.0,133.2,607,3,0,0,4,0,0,8.0,1
0.0,1.0,3.0,85.0,100.0,608,1,0,0,3,0,0,9.0,0
0.0,0.0,3.0,34.0,66.0,609,2,0,1,4,0,1,2.0,0
0.0,0.0,4.0,0.0,99.88,610,2,0,0,1,0,1,5.0,0
0.0,0.0,4.0,30.0,139.28,611,2,0,2,2,0,0,10.0,1
0.0,0.0,3.0,37.0,95.0,612,1,0,0,3,0,0,10.0,0
0.0,0.0,4.0,13.0,151.0,613,2,0,0,1,0,1,8.0,0
3.0,0.0,4.0,113.0,138.55,614,3,0,2,6,0,0,7.0,1
3.0,0.0,4.0,155.0,142.83,615,3,0,0,3,0,0,10.0,1
0.0,0.0,4.0,4.0,109.0,616,2,0,1,2,0,2,3.0,0
0.0,0.0,3.0,43.0,99.88,617,2,0,0,2,0,1,12.0,0
0.0,0.0,4.0,232.0,110.7,618,3,0,1,2,0,2,12.0,0
0.0,0.0,4.0,1.0,99.88,619,2,0,1,0,0,1,12.0,0
3.0,0.0,4.0,142.0,128.7,620,3,0,0,2,0,1,7.0,0
3.0,0.0,4.0,9.0,107.0,621,2,0,1,3,0,1,11.0,0
0.0,3.0,4.0,160.0,106.75,622,2,0,2,5,0,0,8.0,1
0.0,0.0,3.0,177.0,100.0,623,2,0,0,2,0,0,6.0,1
3.0,0.0,4.0,0.0,182.33,624,2,0,0,2,0,1,5.0,1
0.0,3.0,4.0,3.0,75.0,625,2,0,0,1,0,0,12.0,0
3.0,0.0,4.0,20.0,115.6,626,2,0,0,2,0,2,6.0,0
0.0,3.0,4.0,0.0,91.59,627,2,0,0,2,0,0,8.0,0
5.0,0.0,4.0,92.0,187.85,628,2,1,0,4,0,1,6.0,0
0.0,0.0,4.0,276.0,95.0,629,2,0,0,3,0,0,9.0,1
0.0,0.0,3.0,44.0,95.0,630,2,0,2,1,0,1,4.0,0
0.0,0.0,3.0,27.0,85.0,631,2,0,0,1,0,0,5.0,0
0.0,0.0,4.0,61.0,78.9,632,1,0,1,2,0,1,10.0,1
0.0,0.0,4.0,61.0,68.85,633,2,0,2,8,0,0,7.0,1
0.0,0.0,3.0,83.0,75.0,634,2,0,2,1,0,0,5.0,0
0.0,0.0,4.0,172.0,79.03,635,2,0,1,4,0,1,7.0,0
0.0,3.0,4.0,48.0,108.0,636,2,0,0,3,0,1,10.0,1
1.0,0.0,4.0,37.0,69.5,637,0,2,1,2,0,1,2.0,0
3.0,0.0,3.0,92.0,90.95,638,2,0,1,3,0,0,4.0,0
0.0,0.0,0.0,0.0,95.0,639,1,0,1,3,1,0,6.0,0
3.0,0.0,1.0,0.0,0.0,640,1,0,0,1,1,1,9.0,0
0.0,0.0,4.0,60.0,143.1,641,1,1,1,1,0,0,4.0,1
0.0,0.0,4.0,188.0,105.3,642,2,0,1,1,0,0,8.0,1
3.0,0.0,4.0,1.0,136.0,643,2,0,1,1,0,2,6.0,0
0.0,0.0,3.0,71.0,120.0,644,1,0,0,3,0,0,6.0,0
0.0,0.0,4.0,28.0,96.3,645,2,0,1,2,0,2,10.0,0
0.0,1.0,3.0,39.0,109.0,646,2,0,0,2,0,0,8.0,0
0.0,0.0,3.0,49.0,71.0,647,2,0,0,4,0,0,12.0,0
0.0,3.0,4.0,10.0,129.0,648,2,0,0,2,0,0,6.0,1
0.0,0.0,4.0,5.0,130.0,649,2,0,0,1,0,1,8.0,0
0.0,0.0,4.0,7.0,90.0,650,2,0,1,2,0,1,8.0,0
0.0,0.0,3.0,1.0,75.0,651,1,0,0,1,0,0,11.0,0
0.0,3.0,4.0,14.0,99.88,652,2,0,0,1,0,0,4.0,1
3.0,1.0,4.0,137.0,147.9,653,2,0,3,7,0,1,7.0,0
0.0,0.0,4.0,76.0,129.0,654,2,1,2,2,0,2,6.0,0
0.0,0.0,3.0,20.0,58.0,655,2,0,2,1,0,0,12.0,0
0.0,0.0,3.0,105.0,75.0,656,2,0,0,1,0,0,4.0,1
0.0,1.0,3.0,11.0,94.5,657,2,0,2,1,0,0,8.0,0
0.0,0.0,4.0,23.0,96.0,658,2,0,1,3,0,0,3.0,1
0.0,0.0,3.0,164.0,100.0,659,1,0,0,2,0,0,10.0,1
0.0,0.0,3.0,189.0,72.25,660,2,0,1,3,0,0,8.0,0
0.0,0.0,4.0,105.0,72.25,661,2,0,0,3,0,3,11.0,0
0.0,0.0,3.0,188.0,130.0,662,1,0,0,2,0,0,6.0,1
4.0,0.0,4.0,52.0,145.24,663,2,1,2,3,0,0,10.0,1
0.0,3.0,4.0,145.0,94.5,664,2,0,1,1,0,0,8.0,0
3.0,1.0,4.0,81.0,190.29,665,3,0,2,5,0,0,7.0,0
3.0,0.0,4.0,6.0,169.93,666,3,0,1,1,0,1,9.0,0
0.0,3.0,4.0,10.0,99.88,667,2,0,2,0,0,1,4.0,0
0.0,0.0,2.0,99.0,81.0,668,1,0,0,1,0,0,2.0,0
3.0,0.0,4.0,54.0,140.4,669,2,0,0,1,0,0,6.0,1
0.0,0.0,3.0,176.0,125.1,670,2,0,0,3,0,0,9.0,1
0.0,3.0,4.0,68.0,125.1,671,2,0,0,1,0,0,9.0,1
0.0,0.0,4.0,50.0,127.8,672,2,0,0,2,0,2,10.0,0
0.0,0.0,4.0,1.0,98.0,673,2,0,2,0,0,0,8.0,0
0.0,0.0,3.0,49.0,71.0,674,2,0,0,4,0,0,12.0,0
0.0,3.0,4.0,150.0,80.1,675,2,0,2,0,0,0,10.0,1
0.0,0.0,3.0,135.0,90.0,676,2,0,1,2,0,0,9.0,0
0.0,0.0,3.0,111.0,120.0,677,1,0,1,0,0,0,10.0,1
0.0,1.0,3.0,3.0,138.5,678,3,0,2,1,0,0,7.0,0
0.0,0.0,4.0,122.0,76.5,679,2,0,1,0,0,2,7.0,1
3.0,0.0,4.0,58.0,158.4,680,3,0,1,0,0,1,10.0,0
0.0,0.0,4.0,204.0,93.22,681,2,0,5,10,0,2,8.0,1
0.0,0.0,4.0,119.0,112.5,682,2,1,0,1,0,0,6.0,1
0.0,0.0,4.0,240.0,140.4,683,2,0,0,2,0,0,9.0,1
0.0,3.0,4.0,96.0,108.0,684,1,0,1,1,0,3,10.0,0
0.0,3.0,4.0,131.0,108.0,685,1,0,1,0,0,0,10.0,1
0.0,1.0,3.0,247.0,115.0,686,2,0,1,1,0,1,6.0,1
0.0,0.0,4.0,137.0,79.72,687,2,0,2,3,0,1,5.0,0
3.0,0.0,4.0,18.0,146.0,688,2,0,0,3,0,1,5.0,0
0.0,0.0,3.0,105.0,75.0,689,2,0,0,1,0,0,4.0,1
0.0,0.0,4.0,52.0,132.9,690,2,1,1,2,0,0,7.0,1
0.0,0.0,3.0,304.0,89.0,691,2,0,0,3,0,0,11.0,1
3.0,0.0,4.0,73.0,145.93,692,3,0,4,10,0,0,7.0,1
3.0,0.0,4.0,142.0,138.55,693,3,0,1,4,0,1,8.0,0
0.0,0.0,4.0,58.0,98.18,694,2,0,0,4,0,0,4.0,1
